Afghanistan - Fixed;93;0,34
Afghanistan - Fixed;937;0,34
Afghanistan - Fixed;9370;0,34
Afghanistan - Fixed;9372;0,34
Afghanistan - Fixed;9374;0,34
Afghanistan - Fixed;9375;0,34
Afghanistan - Fixed;93750;0,34
Afghanistan - Fixed;9376;0,25
Afghanistan - Fixed;9377;0,25
Afghanistan - Fixed;9378;0,34
Afghanistan - Fixed;9379;0,34
Albania   OLO;35544416;0,2
Albania   OLO;35544417;0,2
Albania   OLO;35544418;0,2
Albania   OLO;35544419;0,2
Albania   VAS Moviles;35567890;0,49
Albania - Fixed;355;0,2
Albania - Fixed ALBTEL;3554249;0,2
Albania - Fixed ALBTEL;3554250;0,2
Albania - Fixed ALBTEL;3554251;0,2
Albania - Fixed ALBTEL;3554252;0,2
Albania - Interactive TV;35535504;0,2
Albania - Interactive TV;35535505;0,2
Albania - Interactive TV;35545750;0,2
Albania - Interactive TV;35545751;0,2
Albania - Interactive TV;35552450;0,2
Albania - Mobile;35567;0,49
Albania - Mobile AMC;35568;0,49
Albania - Mobile Plus;35566;0,46
Albania - Mobile Vodafone;35569;0,42
Alemania   Eplus Moviles;49155;0,03
Alemania   Eplus Moviles;49157;0,03
Alemania   Moviles;4915;0,03
Alemania   Moviles;4916;0,03
Alemania   Moviles;4917;0,03
Alemania   Servicios Civiles;49115;0,01
Alemania   Shared Cost;491801;0,03
Alemania   Shared Cost;491802;0,03
Alemania   Shared Cost;491803;0,03
Alemania   Shared Cost;491804;0,03
Alemania   Shared Cost;491805;0,03
Alemania   VAS;491;0,03
Alemania   VAS;49137;0,03
Alemania   VAS;49138;0,03
Alemania   VAS;49165;0,03
Alemania   VAS;49167;0,03
Alemania   VAS;49181;0,03
Alemania   VAS;49182;0,03
Alemania   VAS;49183;0,03
Alemania   VAS;49184;0,03
Alemania   VAS;49185;0,03
Alemania   VAS;49186;0,03
Alemania   VAS;49187;0,03
Alemania   VAS;49188;0,03
Alemania   VAS;49189;0,03
Alemania   VAS;4919;0,03
Alemania   VAS;491910;0,03
Alemania   VAS;491911;0,03
Alemania   VAS;491912;0,03
Alemania   VAS;491913;0,03
Alemania   VAS;491914;0,03
Alemania   VAS;491943131;0,03
Alemania   VAS;4931;0,03
Alemania   VAS;49800;0,03
Alemania   VAS;49801;0,03
Alemania   VAS;49900;0,03
Alemania   Vodafone Moviles;49152;0,03
Algeria - Fixed;213;0,09
Algeria - Fixed CAT;2131;0,09
Algeria - Mobile Orascom;21377;0,47
Algeria - Mobile Orascom;21379;0,47
Algeria - Mobile Others;21366;0,38
Algeria - Mobile Wataniya;2135;0,52
American Samoa;1684;1,53
Andorra - Fixed;376;0,02
Andorra - Mobile;3763;0,14
Andorra - Mobile;3764;0,14
Andorra - Mobile;3765;0,14
Andorra - Mobile;3766;0,14
Angola   Moviles;2449;0,15
Angola - Fixed;244;0,06
Angola - Mobile Others;24491;0,15
Angola - Mobile Others;24499;0,15
Angola - Mobile Unitel;24492;0,15
Angola - Mobile Unitel;24493;0,15
Angola - Mobile Unitel;24494;0,15
Anguilla   Moviles;126458;0,29
Anguilla - Fixed;1264;0,29
Anguilla - Mobile Others;1264235;0,29
Anguilla - Mobile Others;1264469;0,29
Anguilla - Mobile Others;1264476;0,29
Anguilla - Mobile Others;1264536;0,29
Anguilla - Mobile Others;1264537;0,29
Anguilla - Mobile Others;1264538;0,29
Anguilla - Mobile Others;1264539;0,29
Anguilla - Mobile Others;1264543;0,29
Anguilla - Mobile Others;1264729;0,29
Anguilla - Mobile Others;1264772;0,29
Antigua and Barbuda - Fixed;1268;1,53
Antigua and Barbuda - Mobile;1268464;1,53
Antigua and Barbuda - Mobile;1268764;1,53
Antigua and Barbuda - Mobile;1268770;1,53
Antigua and Barbuda - Mobile;1268771;1,53
Antigua and Barbuda - Mobile;1268772;1,53
Antigua and Barbuda - Mobile;1268773;1,53
Antigua and Barbuda - Mobile;1268774;1,53
Antigua and Barbuda - Mobile;1268775;1,53
Antigua and Barbuda - Mobile;1268776;1,53
Antigua and Barbuda - Mobile;1268778;1,53
Antigua and Barbuda - Mobile;1268779;1,53
Antigua and Barbuda - Mobile;1268782;1,53
Antigua and Barbuda - Mobile;1268783;1,53
Antigua and Barbuda - Mobile;1268784;1,53
Antigua and Barbuda - Mobile;1268785;1,53
Antigua and Barbuda - Mobile;1268786;1,53
Antigua and Barbuda - Mobile;1268788;1,53
Antigua and Barbuda - Mobile;1268789;1,53
Antigua y Barbuda   Moviles;1268720;1,53
Antigua y Barbuda   Moviles;1268721;1,53
Antigua y Barbuda   Moviles;1268722;1,53
Antigua y Barbuda   Moviles;1268723;1,53
Antigua y Barbuda   Moviles;1268724;1,53
Antigua y Barbuda   Moviles;1268725;1,53
Antigua y Barbuda   Moviles;1268726;1,53
Antigua y Barbuda   Moviles;1268727;1,53
Antigua y Barbuda   Moviles;1268728;1,53
Antigua y Barbuda   Moviles;1268729;1,53
Antillas Hol;5999;0,31
Antillas Hol    Ciudades;5993;0,31
Antillas Hol    Ciudades;5994;0,31
Antillas Hol    Ciudades;5997;0,31
Antillas Hol    Moviles;5994169;0,31
Antillas Hol    Moviles;59970;0,31
Antillas Hol    Moviles;59977;0,31
Antillas Hol    Moviles;5999530;0,31
Antillas Hol    Moviles;5999531;0,31
Antillas Hol    Moviles;599961;0,31
Antillas Hol    Moviles;5999630;0,31
Antillas Hol    Moviles;5999631;0,31
Antillas Hol    Paging Moviles;599955;0,31
Arabia Saudita   Atheeb Fijo;9661151;0,31
Arabia Saudita   Atheeb Fijo;9661251;0,31
Arabia Saudita   Atheeb Fijo;9661351;0,31
Arabia Saudita   Atheeb Fijo;9661451;0,31
Arabia Saudita   Atheeb Fijo;9661651;0,31
Arabia Saudita   Atheeb Fijo;9661751;0,31
Arabia Saudita   Atheeb Fijo;966811;0,31
Arabia Saudita   Lebara Moviles;966576;0,31
Arabia Saudita   Lebara Moviles;966577;0,31
Arabia Saudita   Lebara Moviles;966578;0,31
Arabia Saudita   Moviles;9665;0,31
Arabia Saudita   Virgin Moviles;966570;0,31
Arabia Saudita   Virgin Moviles;966571;0,31
Arabia Saudita   Virgin Moviles;966572;0,31
Argelia   Moviles;21365;0,38
Argelia   Moviles;21367;0,38
Argelia   Moviles;21368;0,38
Argelia   Moviles;21369;0,38
Argelia   Moviles;2139;0,38
Argelia   Orascom Moviles;21378;0,47
Argelia   VoIP;213982;0,09
Argelia   VoIP;213983;0,09
Argelia   VSAT;21396190;0,09
Argelia   VSAT;21396191;0,09
Argelia   VSAT;21396192;0,09
Argelia   Wataniya Moviles;21354;0,52
Argelia   Wataniya Moviles;21355;0,52
Argelia   Wataniya Moviles;21356;0,52
Argelia Movil;2136;0,38
Argelia Movil Djezzy;2137;0,38
Argentina;5410907;0,03
Argentina   (Corredor);542323;0,03
Argentina   Resto de Corredor;54348;0,03
Argentina   Resto de Corredor;54353;0,03
Argentina   Resto de Corredor;54354;0,03
Argentina   Resto de Corredor;54358;0,03
Argentina   Resto de Corredor;54387;0,03
Argentina - Fixed;54;0,03
Argentina - Fixed Buenos Aires;5411;0,01
Argentina - Fixed Corridor;54221;0,03
Argentina - Fixed Corridor;54223;0,03
Argentina - Fixed Corridor;54230;0,03
Argentina - Fixed Corridor;54232;0,03
Argentina - Fixed Corridor;54236;0,03
Argentina - Fixed Corridor;54249;0,03
Argentina - Fixed Corridor;54261;0,01
Argentina - Fixed Corridor;54266;0,03
Argentina - Fixed Corridor;54291;0,03
Argentina - Fixed Corridor;542954;0,03
Argentina - Fixed Corridor;54299;0,03
Argentina - Fixed Corridor;54341;0,01
Argentina - Fixed Corridor;54342;0,03
Argentina - Fixed Corridor;543489;0,03
Argentina - Fixed Corridor;54351;0,01
Argentina - Fixed Corridor;543624;0,03
Argentina - Fixed Corridor;54381;0,03
Argentina - Mobile;549;0,21
Armenia   Armentel Moviles;37443;0,37
Armenia   K Telecom Moviles;37449;0,37
Armenia   K Telecom Moviles;37492;0,37
Armenia   K Telecom Moviles;37493;0,37
Armenia   K Telecom Moviles;37494;0,37
Armenia   K Telecom Moviles;37498;0,37
Armenia   Moviles;3745;0,37
Armenia   Orange Moviles;37441;0,37
Armenia - Fixed;374;0,37
Armenia - Mobile;37477;0,37
Armenia - Mobile;3749;0,37
Armenia - Mobile Armentel;37491;0,37
Armenia - Mobile Armentel;37496;0,37
Armenia - Mobile Armentel;37499;0,37
Armenia - Mobile Nagorno Karabach;37497;0,37
Armenia - Mobile Orange;37455;0,37
Armenia - Mobile Orange;37495;0,37
Armenia - Special Services;37460;0,37
Aruba   Digicel Moviles;29763;0,27
Aruba   Digicel Moviles;29764;0,27
Aruba   Setar Moviles;297995;0,27
Aruba   Setar Moviles;297996;0,27
Aruba   Setar Moviles;297997;0,27
Aruba   Setar Moviles;297998;0,27
Aruba - Fixed;297;0,1
Aruba - Mobile Digicel;29773;0,27
Aruba - Mobile Digicel;29774;0,27
Aruba - Mobile Others;29756;0,27
Aruba - Mobile Others;29759;0,27
Aruba - Mobile Others;297600;0,27
Aruba - Mobile Others;297622;0,27
Aruba - Mobile Others;29766;0,27
Aruba - Mobile Others;29769;0,27
Aruba - Mobile Others;29796;0,27
Aruba - Mobile Others;29799;0,27
Ascension;247;3,05
Australia   Coco&Christmas;61891;2,44
Australia   Metro;6172;0,02
Australia   Moviles;614;0,04
Australia   Moviles;6142000;0,04
Australia   Moviles;6142001;0,04
Australia   Moviles;6142010;0,04
Australia   Otros;6118;0,06
Australia   Otros;6119;0,06
Australia   Telstra Corp Moviles;61473;0,04
Australia   Telstra Corp Moviles;61476;0,04
Australia   Telstra Corp Moviles;61484;0,04
Australia   Telstra Corp Moviles;61488;0,04
Australia   Telstra Corp Moviles;61490;0,04
Australia   Telstra Corp Moviles;614910;0,04
Australia   Telstra Corp Moviles;614911;0,04
Australia   Telstra Corp Moviles;614912;0,04
Australia   Telstra Corp Moviles;614913;0,04
Australia   Telstra Corp Moviles;614914;0,04
Australia   Vodafone Moviles;61453;0,04
Australia - Fixed;61;0,02
Australia - Fixed City Group;61261;0,02
Australia - Fixed City Group;61262;0,02
Australia - Fixed City Group;6127;0,02
Australia - Fixed City Group;6128;0,02
Australia - Fixed City Group;6129;0,02
Australia - Fixed City Group;6138;0,02
Australia - Fixed City Group;6139;0,02
Australia - Fixed City Group;6173;0,02
Australia - Fixed City Group;61861;0,02
Australia - Fixed City Group;61862;0,02
Australia - Fixed City Group;61863;0,02
Australia - Fixed City Group;61864;0,02
Australia - Fixed City Group;61865;0,02
Australia - Fixed City Group;61870;0,02
Australia - Fixed City Group;61871;0,02
Australia - Fixed City Group;61872;0,02
Australia - Fixed City Group;61873;0,02
Australia - Fixed City Group;61874;0,02
Australia - Fixed City Group;61881;0,02
Australia - Fixed City Group;61882;0,02
Australia - Fixed City Group;61883;0,02
Australia - Fixed City Group;61884;0,02
Australia - Fixed City Group;61892;0,02
Australia - Fixed City Group;61893;0,02
Australia - Fixed City Group;61894;0,02
Australia - Mobile H3G;61425;0,04
Australia - Mobile H3G;61430;0,04
Australia - Mobile H3G;61433;0,04
Australia - Mobile Lycatel;61469;0,04
Australia - Mobile Lycatel;61470;0,04
Australia - Mobile Optus;61401;0,04
Australia - Mobile Optus;61402;0,04
Australia - Mobile Optus;61403;0,04
Australia - Mobile Optus;61411;0,04
Australia - Mobile Optus;61412;0,04
Australia - Mobile Optus;61413;0,04
Australia - Mobile Optus;61421;0,04
Australia - Mobile Optus;61422;0,04
Australia - Mobile Optus;61423;0,04
Australia - Mobile Optus;61431;0,04
Australia - Mobile Optus;61432;0,04
Australia - Mobile Optus;61434;0,04
