Afghanistan - Fixed;93;0,1493
Afghanistan - Fixed;9370;0,1294
Afghanistan - Fixed;9372;0,0906
Afghanistan - Fixed;9374;0,1114
Afghanistan - Fixed;9375;0,152
Afghanistan - Fixed;9376;0,0919
Afghanistan - Fixed;9377;0,0919
Afghanistan - Fixed;9378;0,0753
Afghanistan - Fixed;9379;0,0906
Afghanistan,Mobile,AWCC;9371;0,1294
Afghanistan,Mobile,Etisalat;9373;0,0753
Albania - Fixed;355;0,1177
Albania - Fixed - Tirana;35543;0,1288
Albania - Fixed ALBTEL;3554249;0,1288
Albania - Fixed ALBTEL;3554250;0,1288
Albania - Fixed ALBTEL;3554251;0,1288
Albania - Fixed ALBTEL;3554252;0,1288
Albania - Fixed Tirana;355422;0,1288
Albania - Fixed Tirana;355423;0,1288
Albania - Mobile;35567;0,304
Albania - Mobile AMC;35568;0,3129
Albania - Mobile Plus;35566;0,1288
Albania - Mobile Vodafone;35569;0,318
Albania Interactive TV;35551181;0,1177
Albania Interactive TV;35555903;0,1177
Albania Interactive TV;35555904;0,1177
Albania,Tirana;355424;0,1288
Alemania   Eplus Moviles;49155;0,1633
Alemania   Eplus Moviles;49157;0,1633
Alemania   Moviles;4915;0,1633
Alemania   Moviles;4916;0,1633
Alemania   Moviles;4917;0,1633
Alemania   VAS;49800;0,0022
Alemania   VAS;49801;0,0022
Alemania   Vodafone Moviles;49152;0,0117
Alemania No geografico;4918;0,0022
Algeria - Fixed;213;0,0442
Algeria - Fixed CAT;2131;0,0473
Algeria - Mobile Orascom;21377;0,6258
Algeria - Mobile Orascom;21379;0,6258
Algeria - Mobile Others;213659;0,3751
Algeria - Mobile Others;21366;0,3751
Algeria - Mobile Others;213670;0,3751
Algeria - Mobile Wataniya;2135;0,3533
American Samoa;1684;0,016
Andorra - Fixed;376;0,0133
Andorra - Mobile;3763;0,1522
Andorra - Mobile;3764;0,1522
Andorra - Mobile;3765;0,1522
Andorra - Mobile;3766;0,1522
Angola - Fixed;244;0,035
Angola - Mobile Others;24491;0,0815
Angola - Mobile Others;24499;0,0815
Angola - Mobile Unitel;24492;0,1165
Angola - Mobile Unitel;24493;0,1165
Angola - Mobile Unitel;24494;0,1165
Anguilla - Fixed;1264;0,1452
Anguilla - Mobile Digicel;1264581;0,1592
Anguilla - Mobile Digicel;1264582;0,1592
Anguilla - Mobile Digicel;1264583;0,1592
Anguilla - Mobile Digicel;1264584;0,1592
Anguilla - Mobile Others;1264235;0,1592
Anguilla - Mobile Others;1264469;0,1592
Anguilla - Mobile Others;1264476;0,1592
Anguilla - Mobile Others;1264536;0,1592
Anguilla - Mobile Others;1264537;0,1592
Anguilla - Mobile Others;1264538;0,1592
Anguilla - Mobile Others;1264539;0,1592
Anguilla - Mobile Others;1264543;0,1592
Anguilla - Mobile Others;1264729;0,1592
Anguilla - Mobile Others;1264772;0,1592
Antarctica;6721;1,0586
Antigua and Barbuda - Fixed;1268;0,1315
Antigua and Barbuda - Mobile;1268464;0,1909
Antigua and Barbuda - Mobile;1268716;0,1909
Antigua and Barbuda - Mobile;1268717;0,1909
Antigua and Barbuda - Mobile;1268718;0,1909
Antigua and Barbuda - Mobile;1268719;0,1909
Antigua and Barbuda - Mobile;126872;0,1909
Antigua and Barbuda - Mobile;1268732;0,1909
Antigua and Barbuda - Mobile;1268734;0,1909
Antigua and Barbuda - Mobile;1268736;0,1909
Antigua and Barbuda - Mobile;1268764;0,1909
Antigua and Barbuda - Mobile;1268770;0,1909
Antigua and Barbuda - Mobile;1268771;0,1909
Antigua and Barbuda - Mobile;1268772;0,1909
Antigua and Barbuda - Mobile;1268773;0,1909
Antigua and Barbuda - Mobile;1268774;0,1909
Antigua and Barbuda - Mobile;1268775;0,1909
Antigua and Barbuda - Mobile;1268776;0,1909
Antigua and Barbuda - Mobile;1268778;0,1909
Antigua and Barbuda - Mobile;1268779;0,1909
Antigua and Barbuda - Mobile;1268780;0,1909
Antigua and Barbuda - Mobile;1268781;0,1909
Antigua and Barbuda - Mobile;1268782;0,1909
Antigua and Barbuda - Mobile;1268783;0,1909
Antigua and Barbuda - Mobile;1268784;0,1909
Antigua and Barbuda - Mobile;1268785;0,1909
Antigua and Barbuda - Mobile;1268786;0,1909
Antigua and Barbuda - Mobile;1268788;0,1909
Antigua and Barbuda - Mobile;1268789;0,1909
Antillas Hol    Moviles;5994169;0,0615
Antillas Hol    Moviles;59970;0,0845
Antillas Hol    Moviles;599961;0,0987
Antillas Hol    Moviles;5999630;0,0987
Antillas Hol    Moviles;5999631;0,0987
Antillas Hol    Paging Moviles;599955;0,0987
Antillas holandesas del Norte;599715;0,1116
Antillas holandesas del Norte;599717;0,1116
Antillas holandesas del Norte;599718;0,1116
Antillas holandesas del Norte;599750;0,1116
Antillas holandesas del Norte;59994;0,0552
Antillas holandesas del Norte;599950;0,0552
Antillas holandesas del Norte;5999720;0,0552
Antillas holandesas del Norte;5999721;0,0552
Antillas holandesas del Norte;5999722;0,0552
Antillas holandesas del Norte;599973;0,0552
Antillas holandesas del Norte;599974;0,0552
Antillas holandesas del Norte;5999763;0,0552
Antillas holandesas del Norte;5999765;0,0552
Antillas holandesas del Norte;5999766;0,0552
Antillas holandesas del Norte;5999767;0,0552
Antillas holandesas del Norte;5999777;0,0552
Antillas holandesas del Norte;59998;0,0552
Arabia Saudi;96612;0,0616
Arabia Saudi;96614;0,0616
Arabia Saudi;96622;0,0648
Arabia Saudi;96626;0,0648
Arabia Saudi Movil;9669;0,0786
Arabia Saudita   Lebara Moviles;966576;0,0786
Arabia Saudita   Lebara Moviles;966577;0,0786
Arabia Saudita   Lebara Moviles;966578;0,0786
Arabia Saudita   Moviles;9665;0,0786
Arabia Saudita   Virgin Moviles;966570;0,0786
Arabia Saudita   Virgin Moviles;966571;0,0786
Arabia Saudita   Virgin Moviles;966572;0,0786
Argelia;21320;0,0414
Argelia;21321;0,0414
Argelia;21322;0,0414
Argelia   Moviles;21365;0,3751
Argelia   Moviles;21367;0,3751
Argelia   Moviles;21368;0,3751
Argelia   Moviles;21369;0,3751
Argelia   Orascom Moviles;21378;0,6258
Argelia Movil;2136;0,6112
Argelia Movil Djezzy;2137;0,6112
Argelia Movil Djezzy;21396;0,6258
Argentina   Resto de Corredor;54348;0,0276
Argentina   Resto de Corredor;54358;0,0276
Argentina   Resto de Corredor;54387;0,0276
Argentina - Fixed;54;0,0131
Argentina - Fixed - Corridor;542362;0,0276
Argentina - Fixed Buenos Aires;5411;0,0042
Argentina - Fixed Corridor;54221;0,0058
Argentina - Fixed Corridor;54223;0,0058
Argentina - Fixed Corridor;54230;0,0276
Argentina - Fixed Corridor;54232;0,0276
Argentina - Fixed Corridor;54236;0,0276
Argentina - Fixed Corridor;54249;0,0276
Argentina - Fixed Corridor;54261;0,0058
Argentina - Fixed Corridor;54266;0,0276
Argentina - Fixed Corridor;54291;0,0058
Argentina - Fixed Corridor;542954;0,0276
Argentina - Fixed Corridor;54299;0,0276
Argentina - Fixed Corridor;54341;0,0033
Argentina - Fixed Corridor;54342;0,0058
Argentina - Fixed Corridor;543489;0,0276
Argentina - Fixed Corridor;54351;0,0058
Argentina - Fixed Corridor;543571;0,0276
Argentina - Fixed Corridor;543624;0,0276
Argentina - Fixed Corridor;54381;0,0276
Argentina - Mobile;549;0,0291
Argentina,Cities;542293;0,0058
Argentina,Cities;54264;0,0276
Argentina,Cities;54332;0,0276
Argentina,Cities;54343;0,0276
Argentina,Cities;543541;0,0058
Argentina,Cities;543783;0,0276
Argentina,On-net;54237;0,0276
Argentina,On-net;543461;0,0058
Argentina,On-net;543476;0,0058
Argentina,On-net;543543;0,004
Argentina,On-net;54372;0,0276
Armenia;37447;0,0707
Armenia   Armentel Moviles;37443;0,1745
Armenia   K Telecom Moviles;37449;0,1582
Armenia   K Telecom Moviles;37493;0,1582
Armenia   K Telecom Moviles;37494;0,1582
Armenia   K Telecom Moviles;37498;0,1582
Armenia   Orange Moviles;37441;0,1704
Armenia - Fixed;374;0,1286
Armenia - Fixed Yerevan;37410;0,1286
Armenia - Mobile;37477;0,1582
Armenia - Mobile Armentel;37491;0,1745
Armenia - Mobile Armentel;37496;0,1745
Armenia - Mobile Armentel;37499;0,1745
Armenia - Mobile Nagorno Karabach;37497;0,1175
Armenia - Mobile Orange;37455;0,1704
Armenia - Mobile Orange;37495;0,1704
Armenia - Special Services;37460;0,1436
Aruba - Fixed;297;0,0633
Aruba - Mobile Digicel;297630;0,1456
Aruba - Mobile Digicel;297640;0,1456
Aruba - Mobile Digicel;297641;0,1456
Aruba - Mobile Digicel;29773;0,1456
Aruba - Mobile Digicel;29774;0,1456
Aruba - Mobile Others;29756;0,1479
Aruba - Mobile Others;29759;0,1479
Aruba - Mobile Others;297600;0,0688
Aruba - Mobile Others;297622;0,0688
Aruba - Mobile Others;29766;0,1479
Aruba - Mobile Others;29769;0,1479
Aruba - Mobile Others;29796;0,1479
Aruba - Mobile Others;29799;0,1479
Ascension;247;1,4029
Australia   Moviles;614;0,0083
Australia   Telstra Corp Moviles;61490;0,017
Australia   Vodafone Moviles;61453;0,017
Australia - Fixed;61;0,0083
Australia - Fixed City Group;6128;0,0083
Australia - Fixed City Group;6129;0,0083
Australia - Fixed City Group;6138;0,0083
Australia - Fixed City Group;6139;0,0083
